edad,ingreso_anual,gasto_score,visitas_mes,compras_online,fidelidad
41,37695.00838749347,32.80763208891412,8.782905325704185,24.361965356956233,7.678166546690359
47,36206.549962740966,36.38163533261563,1.4300625073960913,25.973274400577978,7.172444543962966
44,41357.236696975946,44.95639192610447,2.827165443022883,29.167784205969706,6.7489232794706595
55,38010.20093208002,16.24022184383036,5.934668729356334,16.98674715975153,6.554887823079007
52,32743.067105776725,30.906449024706305,4.285172584191149,27.824672216266666,7.965539871578166
50,40906.11179569804,31.903061811361564,5.515846068022477,26.895164356874105,7.581313875216521
49,42638.61249858773,32.309519636394846,4.339512859073743,19.624081285103436,6.349392368355669
37,49610.1516689764,33.61210727428838,6.748113102319962,28.82032415831316,5.712430492394191
48,47620.83406279836,46.57707838755876,1.9849782887335086,24.58830903214498,7.782487815482835
47,49319.65919539699,40.38767100581778,6.68491977881342,34.95586142509707,7.131604764112339
48,46322.14499036105,42.66428214903063,6.341992986408533,21.146724389956614,5.717266053436269
47,43995.67655369985,35.37696217448739,1.57942177153924,30.89834122128455,9.661142026842814
47,34626.330561168645,23.80501563083599,5.2613308197753454,21.916111627707316,11.544185501650498
61,42899.233187611644,18.362423718831945,3.913920135526821,24.002457618411874,9.925176427968449
44,45580.76266398488,22.764738214146952,2.7868359617618723,32.972916277054054,6.559623976647911
50,50744.62769622262,37.87812563332815,0.22276162056456084,32.34717732842156,7.899540630820127
42,46117.73125039088,35.25415770158108,1.9783726577653664,25.829778174216397,11.080857903374921
49,49442.30060763253,33.31869081955194,5.416224280369178,27.305893816673322,5.652600714445014
50,35808.01265180857,32.05138474607891,5.627682538521114,15.46393554890476,9.565190253370451
47,40041.49424311143,51.09377260354198,3.5785790388476566,44.027643105807,5.103833583712021
55,44576.10428196762,28.416771272188207,5.633970286286568,36.87456397878028,11.368075254862658
39,48965.71614445537,42.42255564892847,5.890520155788275,36.51448050871107,7.13937095049802
42,41128.62812496648,35.01530348816795,4.309279917252694,14.049677830437847,12.458087449047625
46,41505.32424510508,34.512483905712024,2.5553327522995914,24.045100075107133,11.456127597283661
50,46122.84183601787,44.413100388933955,4.882108225631289,26.65453971076377,7.7871389808372244
46,35244.77503712926,46.70024306153156,4.973969415317726,10.689385079659878,6.561189253779179
52,51644.42729894057,33.0836043449213,5.34788878070062,38.89950096076087,8.389550943781828
41,36725.18344135389,41.39362175393714,5.730806540004479,44.53884488548136,7.6396820667068726
38,30488.463458644183,37.91113089720043,1.2756708561575567,50.61934956003614,7.196866072828815
46,42060.40205113548,35.05949711047932,2.980141509268516,19.541161724822636,4.683773490843405
44,52190.75221425339,36.63403954125621,0.2027573086243608,31.173234968342737,6.970892832690826
48,45518.71878200166,29.495929481241298,5.493992076710694,43.228182691504216,5.779041756487521
44,46506.5432580218,32.55120485335132,3.5753771040391675,27.463815210530463,9.103295412850473
42,42248.31457384268,30.35491776197835,4.86162814139483,24.33012086157322,9.982142633194849
44,41085.735016372935,42.21101373143136,1.0486425036196834,11.33982326455509,9.481368007847193
45,32730.54378244131,34.2383910756715,6.801961699386101,41.32622457771749,8.684750179255015
43,28443.68245257488,24.618287803079692,1.6113216707614502,29.80739243926635,6.294185865718196
43,43177.63403064518,29.2125022146953,5.549126608764918,22.706581410369377,8.410801545203821
42,49875.29516604135,9.405882838302574,4.235900341785083,32.838572898288604,9.585530287288751
50,44064.802228968394,31.04405918494281,3.621114444947642,31.530053731786648,6.82752885120054
46,45741.59716231208,35.301160520777195,3.4596797867756517,31.682591023545914,8.237972842790013
58,51502.305273837235,33.91091320906421,2.72387398136774,27.829019376733246,7.709076821460154
45,43972.60110864635,50.84123481225114,6.590392353801537,46.22358158763366,11.32473333922097
41,41264.069398154286,39.599248327320296,4.025225668704485,28.663402667375777,9.703096270529048
61,37088.85116609961,39.243614824713205,1.4615569392935597,46.19322076323304,9.218319223496783
47,54133.27537783251,21.853847723437777,3.23207959593032,35.641169264001974,4.56661253206913
50,45159.286674922085,32.08286356706294,4.256678054405876,33.51170142761731,8.345674653535166
48,36338.38970448401,31.106697541410433,5.795610562890651,28.867252467218446,7.68997314215086
48,34972.99399319258,28.71135040953594,2.7907605589655855,39.73956693545921,7.672685778860254
48,49518.38236157347,28.600954675893227,2.9244468883909045,31.129917675779954,4.87317305451672
38,35775.349821550044,20.535016368467012,4.04686425429481,20.678687848864683,5.824462755404861
47,53123.00494501332,24.793174362549372,5.746849639894652,20.345078090019644,7.863965024188435
37,25461.223217455732,41.99274722211959,1.262490928807941,34.22484621934272,10.228711556380922
43,50535.571186739864,33.85668246405454,5.010709261983491,20.926211148335042,6.818950860321154
40,44921.36886697179,30.94878065380533,3.071874939742688,29.377689430275005,7.200122545791466
47,42711.56653834124,34.95670932277834,3.351134836503027,40.57184538551091,11.562183990572416
47,40947.24938974942,44.33912542960921,8.003151490259498,33.03970177894334,7.406355221664327
47,53344.37909156418,35.033684167006285,3.6070615508969492,22.778651296712525,7.742420952292838
46,46242.35315040722,39.32299304744831,5.5093875006171595,44.0998751161614,7.769510435896518
41,36580.778346627296,28.22716126089394,5.437827674406697,35.47875236994702,5.308989707190979
43,31686.54026382671,30.050960394026248,1.6399521718029866,40.17792987204089,9.14359624683023
50,43063.78327888385,37.8318150805094,0.3092113495541917,7.324416567906976,6.694247762831322
51,41993.57319877551,50.14122966669691,5.641964184833822,33.30852878262746,7.9398587659205235
38,32880.79177574695,46.43819887611899,1.8329076151029624,38.42157836379893,8.888745928835595
35,41667.63884710598,39.66262455564911,0.6716340908579457,47.00288642297992,11.885115178070784
40,38556.3922015548,36.211470081285746,6.052324429688396,15.361814158489583,5.364459910907513
51,42055.74040984017,46.20855484501737,1.9611465324488142,42.06114589194533,9.729964370132448
52,46355.541669890416,41.357426584360994,2.454965048631212,46.44380285701244,9.737446512347937
39,50955.659684784216,16.65070382103471,7.94874631017859,9.827110227210206,6.723570454441454
46,47453.33421821572,26.568553217158225,0.6805292772368579,34.785911098697426,9.199007696103964
56,37671.35550101877,37.705122602863455,1.487427917186149,36.17620814340702,11.286872302583784
47,44213.490772975165,20.704259475592224,3.080603715052159,26.729923373480936,6.470057581575116
53,42378.642728952145,27.819287961945104,3.519486320331156,25.099055399337104,8.48293959427031
50,34007.2262722146,29.40148045073621,2.2125094357646935,36.67853913287822,8.80960272787957
39,44389.39670815363,32.950672750033334,1.6826898053541672,23.85018246589368,9.0683577099071
43,53140.034027506284,32.70055833419034,7.019988648863862,27.82750671581902,9.538583521432026
45,42194.55962512203,32.687036582665385,4.525972248209431,38.124349008239214,8.332609656504347
45,32434.903921647594,41.602460137922506,5.170337488418376,47.54043050326864,9.026872372696005
50,42181.61202665172,32.87820907639573,3.725549646882928,35.37984272542018,6.177052699752553
47,34717.7268061605,31.922958943430128,4.5789098977182725,31.334844954145115,8.328006987279116
27,47181.63304131773,24.20662316685187,5.865803322219181,24.836025153392296,7.047317468638972
37,45149.189950350774,43.1947696158866,2.0074019709093305,19.89399959348944,5.540342189691825
31,40974.53967915154,29.628019888420113,4.529671993035963,41.095782415009495,6.981710901126199
46,40013.01440486507,26.303757375989797,5.392084626815782,28.465501488731153,8.538912784396116
46,40726.59419030672,36.70472459895177,7.089594692768521,41.507032746667285,8.871594552740387
46,42049.64696605392,28.864469900935497,7.895781959603523,26.704481220045384,5.463081758154457
39,37366.589871950746,30.792378081645648,4.139719593963523,23.50711338638989,6.1246465665502585
49,33673.48151399138,37.06768139455255,6.277277899374268,34.20798888827516,9.449312559386442
49,48832.19368016789,32.38813900976355,0.0,29.234640607316,9.016296185231727
37,39687.59414101825,53.49287500240507,7.104565818753429,17.944713953892624,9.774205324092705
36,43002.25862501487,34.40137165344642,2.548232676558393,48.17368329781848,10.735660854353121
44,43711.69170700497,39.94270575103378,3.5178051020242185,23.730162262283624,9.075774219181197
55,43932.12287793128,19.46644762005644,4.882208968734043,39.27591521174214,7.1703847456582555
55,34957.09201740946,28.114806944682158,3.6931152653689727,38.418566293964815,8.229698916163834
48,31944.959012688916,26.3046904406663,4.392906759136269,17.40537235085643,11.319794201854764
40,38467.84485184805,27.36496221357897,7.175385936452287,19.976123553835155,13.528897995570773
50,44374.26919450172,38.32430395069602,3.231559909308057,26.98490660299872,8.926192731484718
42,37632.30079515412,43.284520542219276,1.826152366998893,21.343534554216834,9.071108277622614
40,39870.4718778046,37.757044037076085,7.626927714597102,47.26456371878688,9.451416733994833
32,54763.78448249741,33.18684301146953,5.053528434009355,27.998243632014884,8.047585691638727
45,30927.456691172785,29.953159690300645,7.844477950626928,38.897490428140685,10.327707804685248
41,37469.796024537005,43.908798009492074,5.7272598211578085,35.13637389000204,10.016090585465701
45,53379.62441144357,51.570043633238896,1.3528112159731265,32.640224489963536,8.708752894297634
31,41732.40796802866,36.080445638269524,5.290769343513762,30.403212107395877,7.363960187988769
46,37764.089007006536,42.51490451257258,2.032103868234891,42.37130707788697,4.958607225245727
30,49012.61350206672,37.746962798363796,4.014863604879334,21.749070266649834,9.4648270952285
51,42331.382618886666,41.04403925172471,3.8485711927844846,47.263353104565866,8.425716630452207
48,39910.14962973596,25.68362577511907,0.7646723907338875,17.12776819495905,6.524464538691798
43,43154.213562225064,31.094909758863007,2.374379020876427,37.81511725622424,5.740159470010745
48,38051.3471437034,38.163755520364674,8.4103746003182,15.948361400602174,9.322865698766503
39,35895.05362267153,44.699927552655836,4.476754809682329,26.842944477730402,4.79752735676607
45,41318.41843419151,28.454926226898603,3.648807730674095,30.93309938060967,8.59928237488761
49,35934.018239543955,18.733607111678985,7.625780439881851,25.133046511704862,9.687100818337788
26,42064.15987077888,31.013884588470006,3.2075293798616626,28.18330430383109,9.099785772833247
42,44126.43940484603,43.081045714786,3.81715927606176,16.130295520692066,7.218520451283119
44,47118.36273630967,22.328835271297205,5.981605712245699,20.125495312764485,5.501251031050172
43,48767.549913100964,25.584640862947325,3.1985284027673004,34.98264707195882,9.17403847959038
53,39565.58099020649,36.2473486884089,2.5069585212949974,30.29671824977445,10.40104618390684
38,44996.487647634414,34.072229977908286,0.0,23.094719741784928,6.854533290513919
41,44955.14067723814,39.75573185242582,2.1270033732344773,43.24277763129672,9.013816400585718
33,43966.912294895905,25.170185916435365,2.1079445080207737,17.800691000097842,11.163030237463618
54,39123.243534297246,32.40017124665066,4.31713339093722,26.384095341359373,8.67769419288322
43,35831.59312521534,44.56148321922478,2.779083468544448,24.943437218215283,7.206239710244425
42,45012.01133439936,25.456830450905727,8.316038021714391,36.15037627761045,10.081707080126316
44,31758.8246268417,46.815298370482154,1.8847421395303878,30.481636911371943,6.524878051684375
48,40392.96340459013,26.46066411289049,6.80129337371481,28.918347534654032,5.403615969893954
47,26678.21390610841,41.795052619020886,4.439505910255098,11.557832961327609,9.62464238229196
60,33981.58545985042,32.016331918294995,5.613548071424778,38.65034480632093,7.187675473032874
47,36737.196369315454,25.840733938888185,5.49203918947174,27.82174185168263,7.3669579719926315
42,48580.34524577571,31.024807622779214,0.0,31.1566101761042,6.746118728897857
41,46128.648146425614,39.35943350543195,3.9768946420468856,22.514367799061226,7.0543652088918325
42,38676.391896946545,34.945168040788076,3.4755437255323356,20.941712371829272,10.806066855053732
35,46376.218770778505,43.94775529154675,1.7340438106174654,44.99287758475687,11.324997531567334
45,47325.73778028238,46.48592048747905,4.9192520744317365,12.267614217375872,11.589957272289219
49,41036.01090975167,25.5357546774572,7.433080631754943,19.45800972217228,10.180241242355025
41,33693.73113471786,24.949846840717242,0.0,44.804921526690805,8.932542519546475
40,40752.52613960332,24.561649811033266,2.931060648316558,36.40746380998654,5.135428816133773
54,41412.645568967186,27.806431231615846,1.5084676717727543,26.745374682575804,7.6249505941993005
36,34605.273655018646,43.833716166557956,4.143555652475387,42.46596314288653,12.313508977247375
32,44202.28075757981,39.48289560533388,3.348757433700008,34.46860116396009,7.128756842494692
38,43678.871125814134,30.63977941662055,2.7886455744856438,32.326600919744195,11.02828894954455
35,44670.25619936512,34.911179275017325,5.379013656658118,32.25562017102418,8.11007163806109
47,43673.53858300466,46.23444404132751,7.272362602114198,34.65238217214494,2.6437152282937078
42,46379.058210689895,50.26408680783295,9.32263730351567,35.05692501297453,9.280971127337926
43,40924.03183276181,37.07507466754242,2.5207419030628246,51.95973052895957,10.532509392356623
51,43210.71064422572,13.72575052762081,0.3582488963638615,28.05107188327328,7.902008062718911
40,39613.55829452681,37.378296758079784,5.11839286815668,28.35952811851796,10.466102008970827
49,38493.0047062683,42.47798503633078,7.220969470646407,17.63106812429286,4.664344971165826
54,50029.49778457246,36.7970585268486,5.627379934081457,29.481026131789818,5.228871472201261
42,29737.38779084102,40.81211934987827,7.212694079060622,48.62886899544819,8.409728616171375
49,47260.559934925586,37.85652299568307,3.5490266587957615,39.84485002434656,8.954229455635064
43,38276.754747326035,25.122836660145076,2.780851120453743,24.56332256124672,10.713157737184558
50,37499.77093414127,27.910092533092296,4.230871814802624,30.30041364521285,9.277848933497122
35,43569.464904392444,32.43078250295875,3.3388936252662234,17.035616244150056,5.612741821269914
35,33062.34232589399,43.52331822590681,5.326188042680688,20.308806557016936,8.426091244148772
42,37103.86156832278,28.872927453435036,5.939535556006982,31.494411526137174,9.201454890576299
39,36905.16212092205,38.64722106534118,6.096167329143771,25.055453971795473,4.251532002605742
41,40671.61045088943,37.42954075136957,5.0211853416087795,19.55400210621582,7.912733060523969
43,37175.17387103587,47.689578120633044,4.491644653350599,34.898407647378924,7.3288349121235505
49,51606.712113835616,34.666561774964684,5.588853378501696,29.17749913346676,6.69061385250851
42,52782.099098987725,20.96193265378993,0.07401618469455729,14.324496283089607,8.997554103505344
40,29868.03886351162,40.17496371917422,4.421141504667884,9.24853033832212,5.700636946884153
42,45265.936228594415,52.10444169307203,4.104956114340902,24.29988501425746,8.8337590240073
40,47151.98063446545,40.69906675893165,4.42616079194311,14.117348565584722,9.11898225841779
39,45257.911214346634,28.698707265516745,3.824752907491538,11.310885935293463,10.167526620521947
35,38051.31904144983,26.344432966568284,4.863710986923232,41.28969201402086,5.7531614744147905
45,40535.42662704875,27.37624933194076,2.8507941569319692,29.02289110134707,4.989531563290905
41,37510.35207133383,51.02649504305637,6.25904685890726,27.345536217744968,8.557807214678023
50,39478.41581304703,32.381380475828514,4.947299554826948,28.11594183849251,7.427457532264596
36,34740.20982799694,29.69885284937578,4.301371715767721,18.621678492070302,13.805300524987441
41,41311.2670701927,33.73250684698213,2.60496685872776,34.109761650141685,8.916996952485864
55,32983.18973216958,32.46474361115438,5.630633770415811,28.692996732674594,8.116323423408364
39,40799.19267463117,47.54120287830003,4.413319396988983,22.425913440205882,7.654344088647169
43,34508.509865401415,26.884180071869576,2.489033212926167,23.923713154750004,5.5638763091211025
37,43240.89817074842,44.44514585328358,3.886676915173523,17.725412867877047,9.127763105909194
36,37923.482634342654,35.97673677160868,5.258165238482479,25.937571270981653,7.841709947458404
54,43743.48208724723,44.65621210742148,5.10314707763965,27.60372119217486,7.84337263314113
46,48489.48437018869,47.66095234987241,4.974017935616311,25.67716670870036,8.188886650997311
45,51536.68161662825,35.67838107130476,4.185062783482154,30.55154557341586,8.442425059834491
34,26831.972465877057,32.47949112320667,6.051639066603793,29.21488295238244,4.521488708164957
47,36994.835436757305,35.52943065492082,6.47559300762322,32.30768538664607,9.674046012741863
51,40181.48353732791,34.241834623958944,5.474645231351081,39.43097036921594,6.307111250368155
51,44761.9669102889,21.744268354090174,2.8250974502885855,35.93023477213081,7.723935605062746
49,32097.872975072823,47.419842990280586,1.8838765654189649,39.54589840510336,10.571809841330579
38,36107.445559198706,36.96628013904952,2.9121204660568125,21.522657701737714,11.558897184540228
46,42782.14321594266,25.695206519591565,7.907313495953447,24.913851059113426,4.599011122747217
49,42509.32944916,18.45981343841273,4.563391827654707,36.535966839459675,8.060489655349297
34,44265.71043852056,16.379206136557208,8.25288365505277,36.71477671432086,8.545826370332072
38,44662.0543613287,41.163843493500025,3.759603312825127,23.213793824631182,4.984939947617107
50,44031.56659869517,30.048179452743238,3.482372659014157,36.11583925781743,9.60518272883633
50,43161.93189978896,31.360794655158934,3.8518869267118525,20.564678833540583,8.232525354828345
35,42334.43863995821,38.90523411631059,3.815651839893393,34.81055724141794,8.388319191389993
49,45988.57853834618,30.871614751185774,2.452698176264551,29.73703799134359,6.164894163316131
45,28564.06400061465,39.372195328428106,1.702303463666646,16.155643960936636,8.825773286762697
49,51266.000921827406,35.762112515013726,5.002673254361726,25.65926178240593,9.676447912779874
41,28773.107694718055,34.32696333480611,6.109801435194727,51.82267809695493,8.254595767451868
48,35525.029098573046,22.41799675446809,8.889962601332803,32.02780362804995,6.972128198073893
50,40639.435220099134,28.442149148489122,3.1325741866179553,53.0044997671826,7.127861363907272
42,46035.67734653906,39.82028292469493,3.29468902627185,15.560734701249636,8.440791414251931
45,24028.3986552023,29.543825481087588,2.4575414110979654,37.507417926638425,8.097594756761259
41,41831.254056349,44.642956446275925,6.251454858747135,4.656638081928843,9.809644238238791
54,46754.370236494404,53.77121059194719,5.629974909592529,29.99764515085217,7.039483424951668
44,47967.108696170864,40.25108240673058,2.2461308362509476,36.31217377651321,5.56323879451835
39,37816.02204901525,46.94265513092126,2.1956038260541137,38.37890094996276,8.718772154641005
40,40194.988278269804,40.76581790636855,5.905029517191795,22.00730275419587,7.044940294002593
45,38303.111226644236,30.7259038186225,4.766392302416816,40.390904219767364,9.567363898072735
49,39643.9520788435,36.6012133184594,5.516777426022288,24.662852399553053,8.015077260915202
36,35809.04069562939,51.10656756877954,2.234463043322174,28.359027488876034,9.309626408729645
56,36664.487025174494,30.81157005898039,0.2445502721795867,25.66677780643366,5.971365906538424
46,44606.26153217021,26.68538160897541,2.25006996663966,18.636106492676685,8.286772526459643
47,42789.69223963645,25.926444615077845,5.375533460022454,45.69719587420859,6.601473585232167
44,44949.51904554284,33.25976492933161,8.222115957269782,30.480178171580768,5.55925269384756
45,43284.08633820502,26.972223290855503,3.1410720209447835,40.87318378658628,6.277784243857969
44,46226.031606885575,48.3921554194979,8.551711763753731,40.447112417646004,6.911045816448282
51,47269.283988929965,36.7308522767303,5.659639534983376,20.32059785727017,10.489389054047704
44,31549.700280803376,42.77381047808402,1.2139353965823476,42.161272476716015,6.858119201014681
49,36874.142097513824,32.610676875362415,4.428067675622064,35.03414243549322,5.456919499443554
42,40611.74425505977,25.878422417951054,5.727948556823722,19.590981355271108,8.262954844993338
46,41863.93484707595,24.52484843653378,0.0,34.488508313415046,8.058361321355349
40,37979.4565570918,27.736066062575034,5.288902315826764,19.770321151319322,7.015893975979604
52,47472.14202592983,37.78020395221369,6.345442359646225,46.0645836797864,7.677553068307747
39,53879.69020974359,39.159063454143585,4.797736248262287,38.13786744922096,9.952454171993141
43,43116.971733490405,39.82556858446948,3.8765575786371533,29.288514378089648,9.341411530798354
43,42506.046193189264,23.090618529745143,3.6541468339971863,42.648036182171836,9.168460413747463
42,47096.737530625986,34.99672651281384,3.5373553446163557,14.180123552964623,5.632642430959539
49,30804.961468779384,26.79150535286086,1.6480403924657816,22.506586998799584,13.773096123430646
43,42170.81364263046,38.211727740676224,2.6249523361900655,27.475802782596286,10.102504420548444
53,47874.2149528051,38.83261644397962,3.1668119086956805,52.35684681425518,9.034057126381743
40,38141.07601679333,25.622615623788494,4.226988692451484,19.295170991265945,5.671376451205581
46,34640.63652058821,42.74423685757078,2.886370484685867,12.926940582593264,9.895460225468215
40,40885.16633940133,53.710583532225954,2.2617415150041396,15.556144855017294,6.997742979401344
47,41635.88740078847,41.6786859006773,5.51954171825169,39.06215869205601,7.611458390728069
44,36548.08630850725,33.69732768359116,4.741227943895711,24.058077294611433,4.6384414478814335
44,54576.96765630571,32.46763437432206,2.9215409264208665,28.409133356313866,5.517033828118981
52,39127.821713952326,33.327488146619935,5.012556942975174,37.62832641674484,8.87709299765427
41,35078.04389144059,28.914129225783917,3.09368421262813,28.419153720420884,10.012469350540979
48,41438.27208557633,37.0191856532164,4.12613005897624,32.041466045080554,9.369808839590071
40,47447.16382622695,25.892299270765566,5.950088109445733,35.35215147609695,9.301637993485897
45,42104.485493989385,19.882417707216796,2.792517813667473,25.693236080397845,7.870467086080587
37,44913.56352026401,36.75681345450839,1.655176784332514,28.33682940070316,7.1865859692675755
41,36770.93643400106,35.16986452620657,3.7097308339573165,32.41955402321012,8.577790287130787
44,50926.13067842108,30.430639868502446,1.273069967629076,38.6817927305322,9.642816646200547
55,45370.26616751066,24.73842701911707,3.4451029812980494,22.07630735819351,8.009724509867183
45,48286.20941326566,37.317952215312275,3.438725041373086,0.0,10.42050403982681
54,44190.96379485101,27.078599691436395,0.0,36.79583149385647,7.569861472367984
46,46949.304226372704,33.888445193077324,5.061270327489019,39.27715918750084,6.039442129407898
42,36761.684641936634,49.119774833011554,3.634620466637359,32.00034162130172,7.979275515917998
54,39051.53749986263,40.209518156603075,6.363792905543871,32.682932189565356,8.211944556519137
47,50078.88357333618,24.046938700946427,4.431063959588165,24.356901058598297,7.835939865447181
41,51358.45168370378,24.80118743190158,5.471217140631096,35.00183421534924,10.561311121764522
47,35117.60640168554,36.21455274195007,6.380077506414087,38.531668196841885,9.610603961448078
43,43498.41640718287,23.99743454352783,3.7365658344585073,30.564963414184845,5.138118022756581
33,39414.33719708864,18.986196150125707,3.9983536222721963,54.912483300072665,11.068734028396571
50,37817.81118381083,39.258976090373785,0.8529135532195364,14.362589123286204,2.517165878341655
51,43709.0381721327,37.56748603456694,6.479075490468483,31.62961670856347,12.302048745704994
56,48845.77759419245,38.60478665023306,3.7086052005568906,18.256470376826854,7.425388972886247
47,44709.974839705166,37.104281454543234,1.9885388993040367,38.7984592395689,7.620864526697
43,40082.92530048579,34.47751430662084,5.479444972974855,14.185245719578186,7.87996752205272
50,45089.16707961096,29.702491618586713,0.0,16.660784572823015,8.770410865680361
50,39840.142958514596,39.129079728703545,3.141451554253644,23.668130594507954,7.999473597466314
54,44472.68580438361,47.23906790724121,5.816622082423682,32.658321698554,7.733209622325465
44,50378.794202734396,30.990167940452366,3.1245562960681896,24.045286113383828,10.61783661871237
44,29537.042044195034,26.83407831833361,2.564156098102837,24.145587374009068,9.1311921595017
40,46783.5137912402,25.919044644710088,3.167690405774099,28.191095450739148,6.082392291258477
48,32765.670470577188,28.06615813333026,0.0,27.577598409384937,9.48134782867145
35,49369.96626326677,36.62078819580859,5.430956863566067,44.87449388318524,9.048214006366678
49,38177.84634076284,17.88297949157152,3.754227916046174,36.85911119668968,6.909452548837562
48,34693.9717343611,38.513363395458605,3.455350780010476,26.754232602153557,9.584276852724322
48,46171.61536253248,40.15130408236925,3.4626627671819175,50.97011911213614,7.68485479755392
45,44185.02037885447,20.615373120456958,4.028159596929169,34.91661174856009,7.556653055749798
54,36004.87858223005,27.166556509779205,5.306874741344133,20.310379446864516,7.502173765134131
50,34482.00145698964,35.63744783876331,3.895872917601502,32.56513739991844,3.1437638860952015
41,40875.11107505231,33.85224215756482,1.2767269036403754,35.35512544865315,6.946601334130797
41,34775.47829897282,39.157099746148724,5.151032243088134,23.123752809386517,9.426346484251201
39,35631.16216245823,33.870905427869076,4.997139382008452,19.474910891939608,7.955177514192474
48,42693.724742528604,45.11815621419972,4.41105399643292,30.86459090042442,5.429627140288501
38,36204.77019446942,32.430644807650545,6.150482613922638,26.397782286939645,9.929262510384074
51,44559.23574015926,27.13573610624197,4.0607573528259175,44.79127888455442,7.402799680913208
52,50940.86157530086,26.492465069905947,6.222752177978512,37.411558240849146,5.556849018676954
39,41108.667510596504,40.88374807425351,6.814422042956792,23.592247259134194,12.412024923342031
43,42780.90637191351,35.23696913565533,5.164625771048965,34.259381109485886,5.893654811024488
45,54108.58039701292,40.069727205801556,2.5041327562441253,42.67128142724739,9.758983022571421
50,34874.39329573592,39.90497999383348,3.7384285629951184,16.0619555410035,6.4613717982907914
54,49147.41117108445,18.841201177889275,6.477712068116748,19.77221759012248,8.271653669147643
34,48425.14558747489,25.879339191812452,1.0047442678609864,29.88831382720469,6.195638073263648
43,47125.9040350427,26.834999675969435,3.2160926636427827,30.35601967905034,5.521391637452682
43,49750.48710439579,28.4714864920659,3.3140703271065117,29.478024945371395,9.044405089342819
36,43683.449795751716,31.63715738738779,2.2695787992925327,26.89222821212322,8.810581090268801
42,38502.423026404394,42.993196756937486,5.745757899837573,26.7393967754798,10.289298888438129
47,48567.439747323406,44.587858819071194,4.753630142081554,33.84258136821629,7.9312361394082735
43,48797.05327027737,32.656873358376025,2.577883286799016,41.33942553639173,12.440703588252983
35,48631.88340895973,32.989753109402045,5.211025840471679,25.19047270311573,8.536693334874071
62,42267.01249391542,29.35653020754171,3.6831675306635643,54.38399345170654,9.133549362474424
46,37702.83291832004,35.71350157790835,2.2196108535553147,49.60691435740317,5.283141509785543
45,43148.17352466967,36.62016706187149,2.5741631795142657,43.292556295800814,6.771831369754938
38,47653.38010540701,41.45180444001812,4.87210214955188,36.22483334561562,9.039359401031955
46,48146.11073915979,41.387509807860425,5.878019757043678,50.07988106470156,7.8315444751728345
44,39421.943237552434,16.58305559144759,3.0264635340904276,27.098846350005914,8.375366270069271
33,43892.237376764344,33.77964041890306,5.088882667338023,21.673955880097655,6.367012488571612
38,34147.330173084265,46.07280024712083,7.1635083151549654,24.74027940596016,8.243893946943244
49,47909.70061803511,31.495080581560664,1.4822588872594942,19.970571969099183,8.237091783183471
56,37300.14745964962,44.11393454690631,4.711339745677248,31.218013223133696,5.639129960229522
47,46711.53215742928,32.54838559991049,5.661311382590816,32.998304641277436,9.285099689361182
51,35104.17253565903,36.39938773953571,3.8097003668023386,32.008398386811066,4.599870106164062
44,48188.49543860405,25.90487446080681,6.4765664217112935,29.875686478182,8.368476161195368
44,43931.01114013662,26.20601153946788,8.397674076522568,31.331545281716153,11.531185387651
51,37311.85382629832,40.80393257810412,4.6867106967726055,47.36323808849889,9.361101075638164
54,46148.138286483154,42.05454624160532,3.532820535444002,36.20051867639084,9.348598492074208
52,38457.82984916802,35.21143124960394,5.953965615323913,39.225087966048214,6.2051466501026304
38,46497.33022467077,25.179806058892872,5.684137720755802,31.90789936686788,11.538124106305721
44,40355.33114771567,35.350436452857714,0.0,13.844113015319227,10.753436189204578
46,31673.717246222022,45.05787968539422,3.994528887817773,11.86117529530489,6.312819954208866
43,36105.50255711438,48.94293176041408,3.210801066521772,50.82809990208515,7.050473516370246
47,39417.51174787629,32.466336541392685,4.793411383027833,24.681777247687787,10.509312089853376
49,50209.13414249147,21.72105719793768,3.6126834394124194,23.832486558480678,11.592294756633516
51,47406.86178317535,41.72290879643823,3.8296478154579967,32.45663241377249,5.470627929819424
55,51743.16847393285,32.79229522835999,2.2735744810778367,35.50402978329927,5.992578460550847
43,51921.81129617915,42.54432513248832,5.469058436848975,36.768621373344125,7.712426487155661
36,38791.49517245451,37.24857780014096,7.310084442937464,47.74418532880004,3.6578119411149697
47,40869.07884144702,27.9324471539052,2.30465610156993,45.007363826579414,8.038090320418846
56,39532.32045401677,35.465954885275046,1.2058899537060532,21.890667753611787,10.371487028059969
42,37970.93636819354,45.46670693643462,4.040006439654928,39.68734573421789,5.122725967528501
49,30951.03174398125,33.80676808826205,3.942688677929472,26.159090817892015,8.254213929950174
49,41911.513691898945,26.72155869243698,6.34186557224072,28.624912555692234,6.836458590009373
46,34286.60643773334,22.290846651226747,1.5416100952429357,19.060107940486375,11.279891897507834
45,41794.96871079403,28.82268250508279,2.924089649951805,13.069271461685904,6.860416275733898
39,54694.62485737791,31.718909905832145,0.0,29.684382873677112,11.037986175497167
31,38943.929422015746,41.55999308733807,6.749967272423645,20.440180838887542,6.805089858377546
38,43168.6440337684,26.033205857507028,4.501089256646727,39.27813678572036,9.542351610668259
42,47439.8903148557,47.430015085837084,3.073134172038407,27.189217564798785,8.503891236725398
