customer_id,age,visits_per_month,avg_ticket,burgers,pizza,tacos,drinks,desserts,total_items,favorite_category
4853,65,6,580.69,1,0,3,9,4,17,drinks
2958,35,6,1010.57,3,5,6,5,2,21,tacos
4500,59,11,442.85,0,2,6,3,0,11,tacos
4942,35,13,560.18,1,2,4,5,1,13,drinks
4439,59,4,621.43,1,2,3,6,3,15,drinks
2859,41,12,495.06,1,1,5,3,2,12,tacos
2301,21,18,823.85,2,4,6,8,0,20,drinks
4911,27,1,511.76,0,3,6,2,0,11,tacos
1967,53,17,401.42,1,1,2,5,0,9,drinks
2646,28,12,663.12,0,3,6,6,1,16,tacos
1296,32,7,385.0,1,2,1,4,1,9,drinks
4174,46,14,683.64,0,3,5,6,2,16,drinks
3599,31,12,950.09,2,5,6,7,0,20,drinks
1339,24,15,774.53,4,3,5,5,0,17,tacos
1887,50,2,824.61,2,4,6,6,0,18,tacos
3221,53,2,788.97,1,5,4,5,1,16,pizza
3161,56,13,949.7,5,3,4,6,2,20,drinks
4208,67,6,863.97,6,3,2,4,1,16,burgers
2064,24,5,811.64,1,4,6,5,2,18,tacos
4698,40,9,701.39,1,4,3,4,2,14,pizza
2777,30,14,816.04,2,4,1,4,4,15,pizza
4290,64,4,520.9,0,2,3,4,1,10,drinks
1953,46,19,446.05,1,0,6,4,1,12,tacos
1147,23,8,516.05,0,2,4,4,2,12,tacos
1220,53,3,594.03,2,2,4,3,2,13,tacos
2490,20,2,489.08,3,1,3,2,1,10,burgers
4812,32,17,561.93,2,0,7,4,2,15,tacos
1194,55,3,803.6,5,4,1,4,0,14,burgers
2475,44,8,482.13,0,2,1,5,4,12,drinks
1437,57,13,588.65,0,3,4,6,1,14,drinks
4726,47,10,765.78,1,5,1,6,2,15,drinks
3701,61,5,588.61,1,3,1,7,1,13,drinks
4050,47,3,1188.06,1,8,8,6,1,24,pizza
3853,20,14,746.56,1,5,0,8,0,14,drinks
3628,21,10,787.48,3,3,6,5,0,17,tacos
4094,58,1,815.08,2,4,5,5,1,17,tacos
1032,20,4,771.09,1,5,3,3,2,14,pizza
4461,37,11,523.92,1,3,1,3,1,9,pizza
3959,18,4,808.36,1,4,6,4,1,16,tacos
3957,33,8,346.75,2,0,1,4,1,8,drinks
2573,48,3,571.23,3,2,0,7,0,12,drinks
4203,26,16,683.12,2,5,1,3,0,11,pizza
2527,42,12,788.67,3,2,5,8,1,19,drinks
1195,69,15,761.88,1,4,2,5,4,16,drinks
4631,21,1,617.97,1,5,1,3,0,10,pizza
1938,21,8,641.67,0,4,4,5,1,14,drinks
1407,32,6,1001.21,3,6,6,2,1,18,pizza
3487,61,12,579.56,1,2,3,3,2,11,tacos
1934,39,16,642.61,2,3,1,3,3,12,pizza
4432,51,5,398.49,1,2,2,2,0,7,pizza
2775,19,15,540.89,1,3,3,3,0,10,pizza
1018,56,12,850.33,1,6,3,6,1,17,pizza
4806,21,16,1031.99,3,5,1,11,2,22,drinks
3058,55,2,869.72,3,4,7,4,0,18,tacos
2051,25,19,966.14,3,4,4,5,5,21,drinks
3709,62,9,417.63,1,2,2,2,1,8,pizza
3122,33,6,598.54,2,4,2,4,0,12,pizza
1118,27,4,601.2,1,5,2,1,1,10,pizza
4038,35,19,655.08,1,1,3,8,5,18,drinks
2605,18,17,876.38,5,2,6,7,1,21,drinks
3799,26,3,643.75,3,1,6,5,0,15,tacos
4582,49,9,406.39,1,3,1,2,0,7,pizza
3442,33,14,555.84,0,2,5,6,1,14,drinks
3686,36,12,547.9,2,2,4,4,0,12,tacos
2018,59,4,637.44,0,3,7,4,1,15,tacos
1950,24,7,730.77,1,4,7,4,0,16,tacos
2660,38,7,550.8,0,4,4,3,0,11,pizza
4411,27,6,930.09,4,4,6,5,0,19,tacos
3096,43,19,785.73,3,4,2,9,0,18,drinks
2392,35,4,590.59,1,4,0,4,1,10,pizza
4118,20,14,721.31,0,2,11,6,1,20,tacos
4413,21,18,689.34,1,1,6,11,1,20,drinks
4610,62,16,928.46,3,7,0,5,0,15,pizza
2195,20,16,686.13,3,2,4,6,0,15,drinks
3838,58,4,945.15,1,6,5,4,3,19,pizza
3361,65,3,776.41,1,3,7,9,0,20,drinks
2795,42,15,998.52,1,9,2,4,1,17,pizza
2587,34,15,637.67,3,3,1,2,2,11,burgers
1458,58,15,850.74,3,4,4,4,1,16,pizza
2099,69,8,794.35,3,2,8,7,0,20,tacos
3198,24,10,555.17,0,3,3,4,2,12,drinks
4546,68,1,624.55,0,4,3,3,2,12,pizza
4465,67,6,648.24,0,4,3,6,1,14,drinks
1750,25,11,541.11,0,3,2,7,0,12,drinks
3717,20,3,524.08,1,2,2,3,3,11,drinks
1339,55,3,849.62,4,3,4,4,2,17,burgers
3700,22,1,405.73,2,1,3,3,0,9,tacos
2367,49,4,826.93,4,3,3,5,2,17,drinks
2799,21,19,650.89,0,4,2,8,1,15,drinks
3870,53,14,447.09,0,3,4,2,0,9,tacos
2699,30,19,812.28,1,3,3,10,3,20,drinks
4229,23,5,475.06,1,3,2,1,1,8,pizza
3134,21,12,1039.64,3,6,4,6,1,20,pizza
4994,27,17,511.7,3,1,3,1,2,10,burgers
3552,46,7,482.63,2,0,5,5,1,13,tacos
2185,21,13,730.58,2,5,1,4,1,13,pizza
4101,59,14,523.05,2,1,3,4,2,12,drinks
2631,49,16,583.73,1,3,3,5,0,12,drinks
3136,33,19,426.47,2,1,2,2,2,9,burgers
1547,69,12,765.39,2,2,6,8,0,18,drinks
1477,52,12,502.84,1,2,4,4,1,12,tacos
3299,52,17,508.83,2,2,4,3,0,11,tacos
1746,27,14,760.77,4,1,7,6,1,19,tacos
4990,54,7,603.73,0,4,3,5,0,12,drinks
4422,47,12,709.2,1,4,2,6,1,14,drinks
3803,69,11,523.33,1,2,4,4,1,12,tacos
3938,42,5,512.62,1,1,5,6,1,14,drinks
3380,53,10,816.86,2,3,6,5,3,19,tacos
1241,35,12,684.12,2,1,3,13,0,19,drinks
2569,20,18,440.49,3,1,1,5,0,10,drinks
2983,24,12,445.97,1,2,4,2,0,9,tacos
4661,63,4,537.78,2,2,2,4,1,11,drinks
1877,56,19,911.96,2,6,3,5,1,17,pizza
2987,36,11,1359.26,5,8,9,3,1,26,tacos
2376,54,6,534.94,1,2,5,4,1,13,tacos
1537,18,15,925.05,3,3,8,7,1,22,tacos
1412,19,8,1102.41,5,2,12,4,3,26,tacos
2461,44,8,862.56,0,7,4,4,1,16,pizza
1329,50,16,517.74,1,2,4,3,1,11,tacos
1268,66,17,1022.07,4,6,3,5,1,19,pizza
2403,57,10,497.03,4,0,3,1,2,10,burgers
1807,31,8,649.07,0,3,4,4,4,15,tacos
3219,60,17,455.55,1,1,1,8,1,12,drinks
1070,43,4,634.1,3,2,1,4,2,12,drinks
2207,60,15,803.25,1,3,4,9,3,20,drinks
2813,27,12,692.19,2,3,2,7,1,15,drinks
4852,19,17,784.47,1,4,5,5,2,17,tacos
3538,21,8,884.84,2,4,8,5,1,20,tacos
4522,69,16,471.62,0,1,5,7,0,13,drinks
2373,22,1,776.48,2,3,3,10,1,19,drinks
2798,66,15,446.77,0,2,3,5,0,10,drinks
2681,55,2,524.28,0,1,8,4,1,14,tacos
4549,25,13,487.44,1,3,3,3,0,10,pizza
4836,62,4,626.06,2,1,4,8,1,16,drinks
4849,25,19,837.14,1,5,2,9,1,18,drinks
4007,25,15,803.5,1,4,8,3,2,18,tacos
3012,47,2,649.29,2,3,2,6,1,14,drinks
3163,32,17,848.62,3,5,4,3,1,16,pizza
4922,33,5,1096.96,4,4,4,8,4,24,drinks
2138,28,11,623.55,1,3,1,5,2,12,drinks
2386,49,2,804.61,4,3,5,5,0,17,tacos
4587,19,3,919.14,2,6,6,4,0,18,pizza
2545,30,5,444.59,3,1,2,3,0,9,burgers
1940,46,11,572.65,2,3,3,3,0,11,pizza
3241,43,11,775.95,3,2,5,9,0,19,drinks
2301,54,17,581.25,1,2,3,6,2,14,drinks
4563,29,4,491.78,2,1,4,4,2,13,tacos
4636,51,15,651.86,2,4,4,0,1,11,pizza
2224,57,1,513.91,1,1,3,8,1,14,drinks
3118,38,6,952.99,3,4,9,3,2,21,tacos
4935,31,4,939.69,3,3,6,7,3,22,drinks
3969,46,3,899.58,3,4,2,9,1,19,drinks
1862,48,12,667.6,1,2,7,5,2,17,tacos
3362,22,18,812.49,3,1,7,7,3,21,tacos
3479,47,13,761.25,5,1,2,8,2,18,drinks
3613,26,17,782.33,2,3,7,6,1,19,tacos
1100,47,12,535.12,2,3,4,0,0,9,tacos
2197,66,2,673.72,1,4,4,5,0,14,drinks
4418,45,7,675.23,5,1,2,4,1,13,burgers
1965,57,16,834.13,2,4,5,4,2,17,tacos
2198,34,1,621.35,0,2,9,5,0,16,tacos
2289,65,2,678.29,2,1,5,7,3,18,drinks
1709,60,16,719.85,3,3,4,3,1,14,tacos
1621,65,2,336.07,0,0,7,1,1,9,tacos
2388,56,19,946.62,3,4,8,5,2,22,tacos
4497,51,15,637.61,3,1,4,1,4,13,tacos
1006,45,13,712.77,2,3,5,3,2,15,tacos
2132,66,11,691.98,0,5,2,8,0,15,drinks
1242,62,2,652.92,0,2,5,7,3,17,drinks
3245,39,8,942.58,3,5,5,7,0,20,drinks
2002,22,16,536.77,3,1,1,6,1,12,drinks
4167,18,18,1197.05,5,6,7,5,1,24,tacos
3340,30,9,554.33,3,0,5,4,1,13,tacos
4135,21,16,809.42,2,3,3,11,0,19,drinks
3539,28,15,750.09,1,5,4,3,1,14,pizza
2753,23,2,696.43,2,2,4,3,4,15,tacos
4443,69,12,1048.83,5,3,10,5,0,23,tacos
2905,22,12,638.46,2,3,7,1,0,13,tacos
4799,50,11,1021.5,1,7,5,5,2,20,pizza
4978,36,15,512.13,2,1,2,6,1,12,drinks
3356,27,17,798.95,2,4,7,4,0,17,tacos
3698,54,11,640.35,1,2,5,7,1,16,drinks
2022,68,7,508.36,2,2,1,3,2,10,drinks
4258,59,19,640.31,1,4,1,8,0,14,drinks
3686,68,19,384.77,0,1,5,5,0,11,tacos
4610,48,14,643.8,1,3,1,8,1,14,drinks
2068,53,13,497.87,1,1,5,6,0,13,drinks
4150,25,2,608.22,4,1,4,4,0,13,burgers
2881,62,8,982.03,3,6,4,2,3,18,pizza
1740,56,4,859.36,3,5,1,6,1,16,drinks
1684,31,10,732.24,3,1,9,4,1,18,tacos
3248,36,16,467.15,1,3,1,4,0,9,drinks
2277,49,5,770.4,4,2,6,6,0,18,tacos
1407,18,19,604.34,3,0,3,7,2,15,drinks
2708,60,3,1070.97,6,4,3,7,2,22,drinks
3611,32,2,819.4,2,4,2,7,2,17,drinks
2275,21,19,518.48,2,1,4,5,1,13,drinks
4821,35,2,803.94,3,4,5,3,0,15,tacos
4118,61,14,752.57,1,4,3,8,1,17,drinks
3050,32,15,602.02,1,2,3,5,3,14,drinks
4738,46,7,734.67,0,3,7,9,0,19,drinks
2731,60,2,541.2,1,1,5,1,3,11,tacos
1558,19,6,980.44,1,7,3,6,2,19,pizza
1143,57,2,1046.19,4,5,5,5,2,21,pizza
4752,33,13,775.58,4,1,5,6,2,18,drinks
4839,54,17,883.04,3,5,5,4,0,17,pizza
3957,27,19,327.28,0,1,4,3,0,8,tacos
1412,25,16,563.25,0,2,4,6,1,13,drinks
2174,58,15,661.83,1,4,3,3,1,12,pizza
1164,60,17,589.98,2,1,4,7,0,14,drinks
1204,69,15,394.21,1,0,6,3,1,11,tacos
1984,53,13,1068.88,6,4,3,6,2,21,burgers
3288,42,19,992.66,3,4,9,2,3,21,tacos
1262,28,7,594.32,1,4,3,3,0,11,pizza
4938,33,8,826.36,2,4,4,7,1,18,drinks
2820,51,18,745.99,3,4,1,6,0,14,drinks
2055,35,6,552.43,0,3,2,8,0,13,drinks
3064,43,6,879.74,5,4,5,3,0,17,burgers
4160,26,3,900.03,2,4,7,7,1,21,tacos
2250,40,6,738.47,1,5,2,6,1,15,drinks
1190,30,12,876.62,1,6,2,9,0,18,drinks
1203,23,17,619.18,2,2,2,7,1,14,drinks
4407,24,3,548.74,1,2,3,5,1,12,drinks
1446,44,13,851.22,1,3,4,10,3,21,drinks
3542,37,15,416.28,1,2,0,4,1,8,drinks
2538,23,18,579.58,2,2,5,3,0,12,tacos
4110,44,15,718.48,2,4,3,5,1,15,drinks
1242,26,3,826.96,6,3,3,3,0,15,burgers
4591,18,10,935.17,7,4,2,3,0,16,burgers
3792,24,19,772.89,2,4,5,3,2,16,tacos
2797,41,18,448.9,2,1,1,5,2,11,drinks
1828,67,12,780.03,4,3,4,2,2,15,burgers
4908,30,19,824.63,5,1,8,4,1,19,tacos
2208,32,13,529.13,3,1,4,5,0,13,drinks
2962,30,2,858.07,1,4,3,6,5,19,drinks
2576,36,18,634.84,1,2,7,3,2,15,tacos
1922,55,4,766.59,2,3,4,7,1,17,drinks
2666,34,8,819.53,2,2,6,12,0,22,drinks
1605,52,5,744.16,4,3,3,3,1,14,burgers
1006,64,14,755.32,2,3,5,8,0,18,drinks
2159,67,1,705.88,1,5,3,3,0,12,pizza
1448,47,13,618.8,1,2,5,6,1,15,drinks
2659,55,17,869.69,0,5,7,4,3,19,tacos
4451,65,15,492.02,2,2,1,4,1,10,drinks
1650,58,6,522.81,2,2,1,5,1,11,drinks
1004,33,18,669.86,2,3,3,7,0,15,drinks
1444,24,7,321.41,1,1,0,5,1,8,drinks
3032,23,13,734.7,1,4,2,7,2,16,drinks
2099,63,10,659.74,2,3,3,6,0,14,drinks
2958,46,2,694.69,1,5,2,4,1,13,pizza
1116,33,1,582.64,1,2,4,6,1,14,drinks
2332,35,4,648.11,0,3,6,8,0,17,drinks
2640,32,18,482.59,2,2,4,3,0,11,tacos
2725,59,19,1014.23,3,5,5,8,1,22,drinks
3204,49,8,599.27,1,3,4,5,0,13,drinks
4122,63,19,449.75,0,1,3,8,1,13,drinks
2868,33,1,1190.22,3,8,5,6,1,23,pizza
4364,42,19,532.88,1,3,4,2,0,10,tacos
3118,24,5,934.44,2,5,7,3,2,19,tacos
2041,68,1,787.94,3,2,6,5,2,18,tacos
1916,44,15,898.04,1,4,8,6,1,20,tacos
2289,46,8,519.35,1,2,3,6,0,12,drinks
3389,39,6,854.53,1,4,7,5,2,19,tacos
1969,32,15,820.72,3,5,3,3,1,15,pizza
4656,67,7,589.57,1,4,2,4,0,11,pizza
2919,43,15,635.32,1,6,1,0,1,9,pizza
4453,53,4,745.2,4,3,4,3,1,15,burgers
3733,19,2,450.85,1,1,3,5,1,11,drinks
2333,32,7,643.99,2,3,3,6,0,14,drinks
1913,59,12,923.27,3,5,1,11,0,20,drinks
3975,22,5,857.51,2,5,2,9,0,18,drinks
2322,23,3,578.95,2,2,2,8,0,14,drinks
1987,60,15,689.9,0,3,5,7,2,17,drinks
4721,34,10,635.81,3,2,3,6,0,14,drinks
2930,32,9,695.63,2,3,5,1,3,14,tacos
1194,47,5,761.12,0,6,5,4,0,15,pizza
2979,28,1,590.0,3,1,3,5,1,13,drinks
2843,20,2,818.78,3,4,6,2,0,15,tacos
4455,18,13,735.0,3,3,3,7,0,16,drinks
3846,22,2,621.66,1,3,4,3,2,13,tacos
1765,26,5,450.71,1,0,4,4,3,12,tacos
1601,54,18,646.12,2,1,7,8,0,18,drinks
3414,33,7,983.21,1,7,5,4,1,18,pizza
1189,21,15,988.92,4,4,6,4,2,20,tacos
2276,18,7,670.68,3,2,5,4,1,15,tacos
1552,42,18,1143.41,4,5,7,10,0,26,drinks
1082,61,16,707.65,0,4,5,4,2,15,tacos
4675,35,9,598.56,2,2,1,7,1,13,drinks
1359,21,14,648.78,1,2,2,6,4,15,drinks
1037,29,8,511.38,2,3,3,0,0,8,pizza
4731,43,18,483.48,0,3,2,5,0,10,drinks
1753,27,7,714.19,2,2,5,6,2,17,drinks
4266,68,16,652.73,2,3,4,3,1,13,tacos
1125,57,12,726.0,3,4,2,4,0,13,pizza
1614,35,13,511.66,1,2,4,3,1,11,tacos
1442,67,7,811.04,3,4,5,3,1,16,tacos
3825,34,16,847.37,2,4,6,2,2,16,tacos
3480,25,15,548.51,1,3,3,4,1,12,drinks
2902,66,16,372.91,1,0,4,5,0,10,drinks
1966,67,16,565.53,2,3,3,3,0,11,pizza
1355,34,3,587.28,4,1,5,4,0,14,tacos
3276,48,17,649.39,2,3,6,4,0,15,tacos
1922,27,16,756.39,3,3,2,6,2,16,drinks
3360,51,5,601.09,4,0,3,4,2,13,burgers
3749,53,19,431.83,2,1,4,1,0,8,tacos
4397,54,11,384.01,1,1,3,3,1,9,tacos
2975,47,7,773.2,2,4,4,7,0,17,drinks
1018,54,5,927.33,1,6,4,9,0,20,drinks
2122,46,7,1174.39,4,6,7,6,1,24,tacos
4413,60,1,568.88,2,1,6,4,0,13,tacos
3133,27,14,614.32,1,2,5,7,0,15,drinks
3476,43,14,843.33,1,5,4,8,0,18,drinks
2831,39,13,675.42,1,2,6,4,3,16,tacos
1650,45,11,597.02,0,3,6,5,1,15,tacos
4586,25,7,536.68,2,2,4,5,0,13,drinks
4091,34,14,614.81,3,1,1,10,1,16,drinks
4980,67,17,520.9,3,1,4,3,1,12,tacos
4421,23,2,836.98,2,5,2,8,1,18,drinks
2164,51,8,719.47,4,4,0,2,1,11,burgers
2017,52,19,480.54,1,1,4,7,0,13,drinks
1993,42,17,603.12,1,1,8,6,1,17,tacos
4675,19,19,609.42,0,2,4,9,2,17,drinks
3227,19,4,579.84,1,2,3,5,2,13,drinks
2817,32,9,363.92,0,1,4,3,1,9,tacos
4873,23,3,585.48,1,3,5,3,1,13,tacos
3413,22,17,1156.04,1,8,6,3,4,22,pizza
4637,26,10,767.63,2,5,4,0,1,12,pizza
4938,27,5,875.65,5,1,7,7,1,21,tacos
1317,61,2,556.2,1,3,0,5,2,11,drinks
2446,51,15,737.56,1,4,2,8,1,16,drinks
3936,19,16,666.14,1,2,7,3,3,16,tacos
4252,50,17,819.63,3,4,5,5,0,17,tacos
1593,25,19,592.31,3,1,6,5,0,15,tacos
2273,39,16,961.35,4,3,6,9,1,23,drinks
3192,19,15,599.82,1,3,2,4,2,12,drinks
4196,22,16,978.59,4,6,1,6,0,17,pizza
1451,24,19,427.01,1,1,3,4,1,10,drinks
3402,40,9,894.5,4,4,3,7,0,18,drinks
2185,42,15,828.9,2,5,2,8,1,18,drinks
1865,36,16,874.64,4,4,3,5,1,17,drinks
3061,50,3,691.76,3,1,7,5,1,17,tacos
2656,55,14,624.51,0,4,4,6,0,14,drinks
3542,55,7,688.72,1,3,5,6,1,16,drinks
2270,48,3,351.68,0,0,4,3,2,9,tacos
4293,46,4,868.51,2,5,5,4,1,17,pizza
1312,43,3,723.45,2,4,2,4,2,14,pizza
4447,30,18,336.73,2,0,1,4,0,7,drinks
1119,43,15,375.5,1,1,1,3,2,8,drinks
3943,18,2,580.33,1,1,4,8,1,15,drinks
2385,68,12,487.26,0,1,7,3,2,13,tacos
2533,37,13,345.76,1,0,2,7,0,10,drinks
1076,57,10,619.68,1,3,3,6,0,13,drinks
3808,67,12,485.44,1,2,1,5,2,11,drinks
1661,43,18,872.38,4,3,3,5,2,17,drinks
3636,62,10,370.03,0,1,3,5,1,10,drinks
3900,42,13,643.45,4,1,4,4,1,14,burgers
4380,24,11,795.76,3,4,4,3,1,15,pizza
3832,19,8,687.55,2,3,2,8,1,16,drinks
2206,25,17,524.43,4,0,2,5,2,13,drinks
3954,67,8,504.43,1,1,5,6,1,14,drinks
4303,42,16,470.99,1,2,3,3,1,10,tacos
2268,34,12,903.75,3,5,4,4,1,17,pizza
1496,41,14,519.36,3,1,2,3,2,11,burgers
4560,31,15,534.14,2,0,2,11,1,16,drinks
1591,63,14,632.19,2,2,5,5,1,15,tacos
3375,69,11,640.85,4,3,0,3,1,11,burgers
1945,22,12,908.12,1,6,7,3,1,18,tacos
1504,55,10,645.82,2,4,3,3,0,12,pizza
4105,35,7,419.54,1,2,4,2,0,9,tacos
1574,20,14,583.48,1,2,8,2,1,14,tacos
3680,65,17,801.61,2,5,5,1,1,14,pizza
3772,21,14,421.2,1,1,4,5,0,11,drinks
1240,28,15,676.28,1,4,3,4,1,13,pizza
1691,19,16,672.31,3,2,6,4,0,15,tacos
4177,42,7,828.27,1,6,5,2,0,14,pizza
3029,49,2,1108.08,3,7,5,5,1,21,pizza
1485,34,7,1036.61,2,6,7,5,1,21,tacos
4967,21,15,943.88,3,5,7,5,0,20,tacos
2059,24,16,777.48,1,4,4,7,2,18,drinks
1016,66,10,793.04,4,4,1,3,1,13,burgers
4696,59,15,798.29,1,3,8,6,1,19,tacos
1066,66,2,1089.2,4,5,7,7,1,24,tacos
3213,45,13,822.96,1,5,5,6,0,17,drinks
4972,46,13,389.83,2,1,0,5,0,8,drinks
3311,58,10,712.21,0,4,4,6,1,15,drinks
3338,50,14,312.86,1,0,4,4,0,9,tacos
2552,40,10,736.93,0,2,7,8,3,20,drinks
1507,33,10,704.83,3,1,5,7,2,18,drinks
3290,43,12,629.38,2,2,4,7,0,15,drinks
4589,21,16,977.13,2,6,4,7,1,20,drinks
1364,28,5,624.3,3,2,4,4,0,13,tacos
4521,56,6,872.17,2,4,6,6,2,20,tacos
2660,63,8,288.44,0,0,4,3,1,8,tacos
3144,23,4,722.05,1,4,1,10,1,17,drinks
1661,23,7,858.37,1,4,3,3,6,17,desserts
3487,22,7,924.75,4,2,4,8,4,22,drinks
1729,59,6,516.73,3,1,1,4,2,11,drinks
2092,34,8,1106.57,6,3,8,8,0,25,tacos
3886,34,10,709.15,2,4,3,5,0,14,drinks
1202,18,14,470.11,1,1,3,6,1,12,drinks
2788,68,6,593.03,1,4,2,3,1,11,pizza
3378,40,17,870.88,1,5,7,3,2,18,tacos
1528,59,10,580.62,1,3,2,6,1,13,drinks
2179,54,14,1029.9,4,5,3,6,3,21,drinks
2374,25,3,676.87,1,5,1,2,2,11,pizza
3654,59,4,623.23,3,3,6,0,0,12,tacos
4906,46,9,820.7,0,6,3,5,2,16,pizza
4344,49,7,594.63,3,0,6,4,2,15,tacos
1759,28,10,721.89,1,4,7,3,0,15,tacos
1072,62,4,613.96,1,3,4,6,1,15,drinks
1207,66,9,1176.72,4,7,5,6,1,23,pizza
3382,39,14,746.41,5,1,7,2,1,16,tacos
1625,22,14,881.57,2,4,5,6,2,19,drinks
1925,62,5,705.87,2,2,4,7,2,17,drinks
4389,64,7,404.49,0,2,3,3,1,9,tacos
4495,44,10,651.11,3,2,5,3,1,14,tacos
4356,48,10,627.6,1,1,5,8,2,17,drinks
2014,29,16,557.57,2,3,1,5,0,11,drinks
3478,21,8,395.08,0,0,4,7,1,12,drinks
3443,67,13,1058.97,5,3,6,6,3,23,tacos
1740,43,17,768.18,2,6,2,1,1,12,pizza
3214,32,6,961.25,3,6,3,6,0,18,pizza
3101,54,16,799.56,2,4,3,6,2,17,drinks
2584,19,7,542.81,0,3,2,8,0,13,drinks
4006,22,7,691.8,1,5,1,4,1,12,pizza
3710,30,13,888.81,4,1,8,8,1,22,tacos
3130,41,12,695.73,1,5,3,4,0,13,pizza
3903,37,11,687.61,1,4,1,4,2,12,pizza
4052,27,5,544.14,2,1,3,7,1,14,drinks
3267,36,2,561.16,0,3,5,4,0,12,tacos
2070,35,18,750.76,4,2,3,6,1,16,drinks
4033,45,17,620.03,1,2,5,7,0,15,drinks
3870,47,17,837.7,4,3,5,5,1,18,tacos
4933,63,10,765.35,0,4,6,5,2,17,tacos
1599,59,17,708.66,1,4,0,11,0,16,drinks
2677,33,9,752.06,2,3,3,7,2,17,drinks
4696,64,2,1103.62,1,8,3,9,1,22,drinks
3058,45,4,562.5,1,3,2,4,2,12,drinks
4770,27,6,653.62,1,3,3,7,1,15,drinks
1049,35,8,591.81,1,3,2,6,1,13,drinks
1140,56,18,750.47,2,4,3,7,0,16,drinks
4184,60,7,500.74,3,1,2,3,2,11,burgers
2433,37,12,798.97,2,3,6,7,1,19,drinks
3080,26,6,860.72,0,4,6,9,2,21,drinks
2712,27,13,782.12,4,0,5,8,4,21,drinks
2631,23,11,571.48,0,2,6,7,0,15,drinks
4757,54,3,557.3,2,2,4,1,2,11,tacos
1376,44,9,678.16,3,3,2,3,2,13,burgers
4088,41,3,661.63,0,3,3,6,3,15,drinks
4558,52,17,799.41,2,5,2,6,0,15,drinks
3629,61,14,671.14,1,3,6,6,0,16,tacos
2580,59,18,726.03,3,3,3,4,2,15,drinks
1640,25,17,867.46,3,4,2,5,3,17,drinks
3730,48,5,458.03,3,2,1,2,0,8,burgers
2875,63,14,490.96,2,0,6,5,1,14,tacos
1597,58,2,594.06,2,1,6,6,0,15,tacos
2438,35,19,629.42,1,4,2,6,0,13,drinks
4846,38,15,745.29,3,2,4,9,0,18,drinks
2061,64,13,443.53,0,2,3,2,3,10,tacos
1713,19,19,754.82,3,3,3,6,1,16,drinks
3727,45,17,1125.14,4,8,4,3,0,19,pizza
1798,24,17,681.19,3,1,6,7,0,17,drinks
4679,64,2,520.29,3,1,6,1,1,12,tacos
4435,20,1,749.06,2,2,6,9,1,20,drinks
4934,19,19,939.44,4,3,6,5,2,20,tacos
4650,35,5,738.05,0,5,5,4,1,15,pizza
1975,28,9,541.99,1,4,2,3,0,10,pizza
1848,43,1,703.06,3,2,8,1,1,15,tacos
2370,33,12,1414.85,7,9,4,3,1,24,pizza
2879,36,16,435.78,1,1,2,8,0,12,drinks
4519,47,16,1398.08,4,8,9,5,1,27,tacos
3933,47,12,600.79,0,4,3,6,0,13,drinks
3577,66,13,665.12,1,4,5,5,0,15,tacos
4513,42,10,658.13,3,4,3,1,0,11,pizza
3583,47,9,848.9,2,4,4,7,2,19,drinks
2516,53,11,842.47,2,5,4,8,0,19,drinks
2652,27,18,848.11,1,4,5,7,2,19,drinks
3068,52,5,499.91,1,2,3,3,1,10,tacos
1355,62,9,626.81,1,4,3,4,0,12,pizza
3966,34,12,661.26,2,3,3,5,1,14,drinks
3611,27,11,790.62,3,4,4,2,2,15,pizza
3924,36,1,910.76,3,4,8,5,0,20,tacos
3135,32,6,826.85,1,5,4,4,2,16,pizza
4131,48,13,392.77,0,2,5,3,0,10,tacos
4799,62,14,739.07,3,4,5,0,1,13,tacos
3279,49,14,565.6,1,2,5,5,0,13,tacos
2777,24,19,1237.91,2,8,8,7,1,26,pizza
1418,34,13,638.0,0,2,7,8,0,17,drinks
4114,53,12,686.8,2,3,3,3,2,13,pizza
4615,35,7,618.05,2,2,1,6,3,14,drinks
3797,48,8,702.54,1,4,7,2,1,15,tacos
4462,54,16,962.23,2,4,6,9,2,23,drinks
4444,35,9,541.67,1,2,5,3,1,12,tacos
4192,51,14,569.4,3,1,2,6,0,12,drinks
3011,38,3,689.17,5,2,4,3,0,14,burgers
1399,25,3,1015.16,4,4,4,4,5,21,desserts
1012,37,5,752.49,2,4,5,3,1,15,tacos
1817,40,4,897.34,1,3,5,11,3,23,drinks
2724,18,12,764.5,2,3,2,7,3,17,drinks
3974,64,13,476.49,1,1,4,8,0,14,drinks
2823,45,11,590.33,1,3,5,3,1,13,tacos
1092,19,6,1036.07,2,6,5,4,3,20,pizza
1841,63,11,570.6,1,2,2,7,1,13,drinks
4916,62,3,658.29,0,3,6,7,1,17,drinks
4952,18,9,814.26,1,5,3,6,1,16,drinks
2508,26,3,463.43,0,2,4,4,2,12,tacos
4219,36,2,1240.17,5,7,2,9,1,24,drinks
3877,44,4,828.21,4,5,4,1,0,14,pizza
4725,55,3,946.93,4,5,2,6,1,18,drinks
4550,40,10,612.67,1,3,2,6,2,14,drinks
3514,49,11,770.99,1,5,4,5,0,15,pizza
2578,18,12,788.53,2,5,5,3,0,15,pizza
3506,52,9,579.33,2,1,6,5,1,15,tacos
2276,65,4,720.57,1,3,6,8,0,18,drinks
2392,45,1,459.45,3,0,3,5,0,11,drinks
